employee_id,first_name,last_name,gender,pronouns,age,birth_date,department,business_unit,job_level,job_title,location,manager_id,base_salary,bonus_eligible,bonus_pct,equity_grant,equity_pct,employment_type,employment_status,hire_date,termination_date,ethnicity,marital_status,education_level,pay_frequency,veteran_status,disability_status,cost_center,fte,exemption_status,high_potential_flag,succession_plan_status,aihr_certified,training_count,last_training_date,promotion_count,last_promotion_date,snapshot_date,tenure_months,performance_rating,current_salary,engagement_score,risk_of_exit_score
382,Taylor,Rodriguez,Female,she/her,41,1981-05-31,Marketing,Commercial,1,VP,"New York, NY",,81748,True,0.177,True,0.094,Full-time,Active,2022-05-31,,White,Single,Bachelor,Monthly,False,False,CC1007,0.8,Non-exempt,False,Not in plan,False,1,2022-12-31,0,,2023-07-31,14,3.61,85394,74.18676005413857,0.28419542964746825
383,Robin,Wilson,Female,she/her,42,1980-05-31,Finance,Corporate,4,Manager,"Seattle, WA",,87463,False,0.0,False,0.0,Full-time,Active,2022-05-31,,Black,Married,Associate,Monthly,False,False,CC1015,0.8,Exempt,False,Not in plan,False,0,,0,,2023-07-31,14,3.01,90623,69.15769672025888,0.24688101339487656
384,Robin,Brown,Male,he/him,38,1984-05-31,Sales,Commercial,4,Analyst,"San Francisco, CA",,88687,True,0.055,True,0.0917,Full-time,Active,2022-05-31,,White,Married,Master,Monthly,False,False,CC1014,1.0,Exempt,False,Not in plan,False,2,2022-08-31,0,,2023-07-31,14,2.92,90744,66.03634272873391,0.3172035772452677
385,Jordan,Smith,Female,she/her,29,1993-05-31,Marketing,Commercial,2,VP,Remote,,77386,False,0.0,True,0.0172,Full-time,Active,2022-05-31,,Hispanic,Single,Bachelor,Monthly,False,False,CC1017,1.0,Exempt,False,Not in plan,False,1,2023-01-31,0,,2023-07-31,14,2.22,80007,46.286430298592315,0.5445497483456635
386,Casey,Wilson,Female,she/her,38,1984-05-31,Product,Tech,1,Senior Manager,"Austin, TX",,117828,False,0.0,True,0.0775,Full-time,Active,2022-05-31,,Hispanic,Divorced,PhD,Monthly,False,False,CC1019,1.0,Non-exempt,False,Not in plan,False,1,2023-01-31,0,,2023-07-31,14,3.63,121992,67.17930924630322,0.3476862061489106
388,Riley,Jones,Male,he/him,29,1993-06-30,Support,Tech,3,Manager,"New York, NY",,68039,False,0.0,True,0.0978,Full-time,Terminated,2022-06-30,2024-09-30,White,Divorced,Bachelor,Monthly,False,False,CC1012,1.0,Exempt,False,Not in plan,False,0,,0,,2023-07-31,13,4.06,71550,90.85848997217245,0.05800159837082856
389,Drew,Garcia,Male,he/him,32,1990-06-30,Finance,Corporate,3,Director,"Austin, TX",,84443,False,0.0,True,0.0572,Full-time,Active,2022-06-30,,Asian,Married,Bachelor,Monthly,False,False,CC1017,1.0,Exempt,False,Not in plan,False,2,2023-01-30,0,,2023-07-31,13,1.31,87400,20.57466893933944,0.8319645417559686
390,Taylor,Jones,Male,he/him,28,1994-06-30,Marketing,Commercial,2,VP,"San Francisco, CA",,77049,False,0.0,True,0.0601,Full-time,Terminated,2022-06-30,2023-10-30,White,Single,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,0,,0,,2023-07-31,13,1.63,78696,36.41538495989004,0.5972124853952627
391,Robin,Brown,Male,she/her,27,1995-06-30,Engineering,Tech,4,Senior Analyst,"Austin, TX",,129666,False,0.0,True,0.0534,Full-time,Active,2022-06-30,,White,Married,Bachelor,Monthly,False,False,CC1014,1.0,Exempt,True,In plan,False,0,,0,,2023-07-31,13,2.43,137971,38.33698960046348,0.6394844219279276
392,Riley,Jones,Female,he/him,37,1985-06-30,Customer Success,Commercial,1,Director,"San Francisco, CA",,67937,False,0.0,True,0.0681,Full-time,Active,2022-06-30,,Black,Single,Bachelor,Monthly,False,False,CC1019,1.0,Non-exempt,True,In plan,False,0,,0,,2023-07-31,13,2.44,70048,57.44837772334523,0.39363725255074944
393,Cameron,Davis,Female,he/him,33,1989-06-30,Engineering,Tech,2,Senior Manager,"Austin, TX",,134558,False,0.0,True,0.043,Full-time,Active,2022-06-30,,Hispanic,Married,Master,Monthly,False,False,CC1016,1.0,Exempt,False,Not in plan,False,1,2022-09-30,0,,2023-07-31,13,2.77,137682,47.82880605732193,0.5015274418132416
394,Robin,Rodriguez,Male,he/him,34,1988-06-30,HR,Corporate,2,Senior Director,"Seattle, WA",,83436,False,0.0,True,0.0449,Full-time,Active,2022-06-30,,White,Married,Master,Monthly,False,False,CC1008,1.0,Exempt,True,In plan,False,1,2022-11-30,0,,2023-07-31,13,3.09,87232,56.31020387259723,0.45837258344164034
395,Casey,Jones,Non-binary,she/her,39,1983-06-30,Finance,Corporate,1,Manager,"New York, NY",,76787,True,0.081,True,0.025,Full-time,Active,2022-06-30,,White,Divorced,Bachelor,Monthly,False,False,CC1012,0.5,Non-exempt,False,Not in plan,False,0,,0,,2023-07-31,13,2.95,79255,69.21020446097211,0.3063521985800092
396,Jordan,Davis,Male,he/him,30,1992-06-30,HR,Corporate,2,Analyst,"New York, NY",,91870,False,0.0,True,0.0874,Full-time,Active,2022-06-30,,White,Married,Master,Monthly,False,False,CC1006,1.0,Exempt,False,Not in plan,False,0,,0,,2023-07-31,13,2.23,94765,45.85156730375892,0.5566355119772238
398,Casey,Smith,Female,he/him,22,2000-07-31,Sales,Commercial,4,Senior Manager,"Seattle, WA",,76664,False,0.0,True,0.0248,Contractor,Active,2022-07-31,,White,Single,Bachelor,Monthly,False,False,CC1001,0.8,Exempt,False,Not in plan,False,0,,0,,2023-07-31,12,2.62,80051,55.76482892855692,0.42843601462151876
400,Riley,Wilson,Non-binary,he/him,29,1993-07-31,Finance,Corporate,1,Senior Manager,"Austin, TX",,92842,True,0.154,True,0.0808,Full-time,Active,2022-07-31,,Asian,Single,Master,Monthly,False,False,CC1003,0.5,Non-exempt,False,Not in plan,False,2,2022-11-30,0,,2023-07-31,12,3.12,96163,68.01437223420244,0.3563331357865516
401,Alex,Davis,Male,she/her,22,2000-07-31,Finance,Corporate,2,Senior Director,"San Francisco, CA",,82283,False,0.0,True,0.0152,Full-time,Active,2022-07-31,,Asian,Single,Bachelor,Monthly,False,False,CC1015,1.0,Exempt,False,Not in plan,False,1,2022-10-31,0,,2023-07-31,12,4.07,83961,77.1068563776087,0.22123805132027902
402,Taylor,Johnson,Female,she/her,38,1984-07-31,Customer Success,Commercial,1,Analyst,"New York, NY",,74580,True,0.174,True,0.0379,Full-time,Terminated,2022-07-31,2024-12-31,Black,Married,Master,Monthly,False,False,CC1001,0.8,Non-exempt,False,Not in plan,False,1,2022-08-31,0,,2023-07-31,12,3.01,75713,65.49059182293291,0.36492979872020387
403,Riley,Rodriguez,Male,he/him,38,1984-07-31,Finance,Corporate,1,VP,"Austin, TX",,71744,False,0.0,True,0.0366,Full-time,Active,2022-07-31,,White,Single,Bachelor,Monthly,False,False,CC1006,1.0,Non-exempt,False,Not in plan,False,2,2023-06-30,0,,2023-07-31,12,2.89,74181,53.57682223899655,0.5188347054056736
404,Cameron,Garcia,Male,he/him,37,1985-08-31,Engineering,Tech,1,Senior Manager,Remote,,121728,False,0.0,False,0.0,Full-time,Terminated,2022-08-31,2024-03-31,White,Single,Bachelor,Monthly,False,False,CC1012,1.0,Non-exempt,True,In plan,True,1,2023-04-30,0,,2023-07-31,11,3.45,121728,74.3255548857243,0.28488898628681464
405,Cameron,Smith,Male,he/him,48,1974-08-31,Product,Tech,2,Senior Director,"Seattle, WA",,98519,False,0.0,True,0.0145,Full-time,Active,2022-08-31,,Asian,Single,Bachelor,Monthly,False,False,CC1016,0.8,Exempt,True,In plan,False,1,2023-06-30,0,,2023-07-31,11,3.39,98519,67.05550414585568,0.3241261354752728
407,Drew,Garcia,Female,ze/zir,35,1987-08-31,Sales,Commercial,3,Senior Director,"San Francisco, CA",,91738,False,0.0,True,0.0958,Full-time,Active,2022-08-31,,White,Married,Bachelor,Monthly,False,False,CC1004,0.8,Exempt,False,Not in plan,False,0,,0,,2023-07-31,11,1.67,91738,40.31181588526219,0.599644344933168
408,Robin,Smith,Male,she/her,33,1989-08-31,Engineering,Tech,1,Senior Director,"Austin, TX",,148373,False,0.0,True,0.0775,Full-time,Active,2022-08-31,,Hispanic,Married,Bachelor,Monthly,False,False,CC1002,1.0,Non-exempt,False,Not in plan,False,2,2023-02-28,0,,2023-07-31,11,2.66,148373,66.34211681613047,0.3114864546387648
409,Jordan,Wilson,Female,he/him,39,1983-08-31,Support,Tech,4,Senior Director,Remote,,63311,False,0.0,True,0.0441,Part-time,Active,2022-08-31,,Hispanic,Married,Bachelor,Monthly,False,False,CC1002,0.8,Exempt,False,Not in plan,False,1,2023-05-31,0,,2023-07-31,11,3.31,63311,61.287978125836325,0.39202436880184666
410,Robin,Miller,Male,he/him,37,1985-08-31,Engineering,Tech,2,Senior Analyst,"New York, NY",,108243,False,0.0,False,0.0,Full-time,Terminated,2022-08-31,2025-01-31,Black,Married,Master,Monthly,False,False,CC1014,0.8,Exempt,False,Not in plan,False,1,2023-04-30,0,,2023-07-31,11,2.34,108243,39.81613892318178,0.6175562578753255
411,Casey,Brown,Male,he/him,24,1998-08-31,Finance,Corporate,4,VP,"New York, NY",,77109,False,0.0,True,0.015,Full-time,Active,2022-08-31,,White,Married,Bachelor,Monthly,False,False,CC1019,0.5,Exempt,False,Not in plan,False,1,2022-09-30,0,,2023-07-31,11,4.11,77109,86.18665899473542,0.11776198288005395
412,Jordan,Smith,Male,she/her,35,1987-08-31,Sales,Commercial,4,Senior Manager,"Austin, TX",,100484,True,0.16,False,0.0,Full-time,Terminated,2022-08-31,2024-11-30,White,Married,Bachelor,Monthly,False,False,CC1009,1.0,Exempt,False,Not in plan,False,1,2022-09-30,0,,2023-07-31,11,3.03,100484,60.84629945078847,0.3711831303776547
413,Casey,Davis,Male,she/her,36,1986-08-31,Engineering,Tech,1,Analyst,"San Francisco, CA",,131324,False,0.0,True,0.0932,Full-time,Active,2022-08-31,,Asian,Single,Master,Monthly,False,False,CC1009,1.0,Non-exempt,False,Not in plan,False,1,2023-03-31,0,,2023-07-31,11,2.81,131324,60.07297902300397,0.34635020199530336
414,Robin,Brown,Male,he/him,35,1987-08-31,Finance,Corporate,2,Analyst,"San Francisco, CA",,77764,False,0.0,True,0.0775,Full-time,Active,2022-08-31,,White,Single,Bachelor,Monthly,False,False,CC1014,1.0,Exempt,False,Not in plan,False,2,2022-10-31,0,,2023-07-31,11,4.45,77764,93.75582774951832,0.03351924122266132
415,Cameron,Smith,Male,she/her,40,1982-08-31,Customer Success,Commercial,2,Analyst,Remote,,67332,False,0.0,True,0.0231,Full-time,Active,2022-08-31,,Asian,Married,High School,Monthly,False,False,CC1007,1.0,Exempt,False,Not in plan,False,1,2023-02-28,0,,2023-07-31,11,3.58,67332,65.79451130376751,0.34029722931529616
416,Drew,Wilson,Female,she/her,36,1986-08-31,Engineering,Tech,3,Director,"San Francisco, CA",,108184,True,0.19,False,0.0,Full-time,Active,2022-08-31,,Black,Single,Bachelor,Monthly,False,False,CC1001,1.0,Exempt,False,Not in plan,False,1,2023-02-28,0,,2023-07-31,11,3.08,108184,64.14832145303846,0.3401076322791169
417,Casey,Wilson,Female,he/him,22,2000-08-31,Sales,Commercial,2,Senior Analyst,"New York, NY",,88206,True,0.157,True,0.0808,Full-time,Active,2022-08-31,,White,Single,Bachelor,Monthly,False,False,CC1006,1.0,Exempt,False,Not in plan,False,1,2023-07-31,0,,2023-07-31,11,1.0,88206,22.216841969069744,0.7156924072660379
418,Drew,Davis,Female,he/him,30,1992-08-31,Marketing,Commercial,3,Manager,"Seattle, WA",,73107,True,0.175,True,0.062,Part-time,Active,2022-08-31,,White,Single,Bachelor,Monthly,False,False,CC1003,1.0,Exempt,False,Not in plan,False,1,2023-05-31,0,,2023-07-31,11,2.45,73107,49.70598963097987,0.48548895771375405
419,Jamie,Miller,Female,he/him,33,1989-09-30,Product,Tech,1,Senior Director,"San Francisco, CA",,122793,True,0.152,True,0.0981,Full-time,Terminated,2022-09-30,2024-04-30,White,Married,Associate,Monthly,False,False,CC1004,0.8,Non-exempt,False,Not in plan,False,2,2023-06-30,0,,2023-07-31,10,2.85,122793,59.43062376923873,0.3890320254253201
420,Cameron,Smith,Male,she/her,30,1992-09-30,Finance,Corporate,3,Senior Analyst,"San Francisco, CA",,80025,False,0.0,True,0.0353,Contractor,Active,2022-09-30,,Asian,Married,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,0,,0,,2023-07-31,10,1.94,80025,42.61801790124903,0.5774443763383489
421,Taylor,Williams,Male,he/him,30,1992-09-30,Finance,Corporate,1,Analyst,"Austin, TX",,93908,True,0.193,False,0.0,Full-time,Active,2022-09-30,,White,Married,Bachelor,Monthly,False,False,CC1007,0.5,Non-exempt,False,Not in plan,False,1,2023-06-30,0,,2023-07-31,10,1.89,93908,34.18783332977012,0.6680305878461708
422,Jordan,Williams,Male,he/him,51,1971-09-30,Sales,Commercial,3,Senior Director,"Seattle, WA",,89019,True,0.122,True,0.0196,Contractor,Active,2022-09-30,,White,Single,Bachelor,Monthly,True,False,CC1007,0.8,Exempt,False,Not in plan,False,1,2023-07-30,0,,2023-07-31,10,3.63,89019,76.13064981660104,0.2204511936069034
423,Casey,Wilson,Male,he/him,39,1983-09-30,Operations,Corporate,1,Senior Director,"Seattle, WA",,68164,False,0.0,True,0.0887,Part-time,Active,2022-09-30,,Asian,Married,Bachelor,Monthly,False,False,CC1018,0.8,Non-exempt,False,Not in plan,False,1,2022-11-30,0,,2023-07-31,10,2.59,68164,54.90099300866484,0.42936768327054314
424,Riley,Davis,Female,he/him,24,1998-09-30,Engineering,Tech,4,Senior Analyst,"Austin, TX",,98947,False,0.0,True,0.0512,Full-time,Active,2022-09-30,,White,Married,Master,Monthly,False,False,CC1007,0.5,Exempt,False,Not in plan,False,0,,0,,2023-07-31,10,3.22,98947,62.07883672325937,0.4378156794728373
426,Robin,Smith,Female,he/him,45,1977-10-31,Customer Success,Commercial,4,Senior Director,"Seattle, WA",,65885,False,0.0,True,0.0972,Part-time,Active,2022-10-31,,Black,Single,Master,Monthly,False,False,CC1004,1.0,Exempt,False,Not in plan,False,0,,0,,2023-07-31,9,2.06,65885,28.684369407247466,0.7338641251982571
427,Alex,Jones,Female,they/them,41,1981-10-31,Support,Tech,1,Analyst,"Seattle, WA",,54055,True,0.179,False,0.0,Full-time,Terminated,2022-10-31,2025-03-31,Hispanic,Single,Bachelor,Monthly,False,False,CC1003,0.5,Non-exempt,False,Not in plan,False,1,2023-01-31,0,,2023-07-31,9,1.92,54055,32.57150462004594,0.6827017790470536
428,Robin,Davis,Male,she/her,44,1978-10-31,Customer Success,Commercial,1,Manager,"Austin, TX",,59623,False,0.0,True,0.0958,Full-time,Active,2022-10-31,,Hispanic,Single,Bachelor,Monthly,False,False,CC1007,1.0,Non-exempt,True,In plan,False,0,,0,,2023-07-31,9,2.9,59623,59.6935559840747,0.41404253381311357
429,Cameron,Miller,Male,they/them,28,1994-10-31,Finance,Corporate,1,Senior Analyst,"Seattle, WA",,70525,False,0.0,True,0.0127,Full-time,Active,2022-10-31,,White,Married,Master,Monthly,False,False,CC1004,1.0,Non-exempt,False,Not in plan,False,1,2023-09-30,0,,2023-07-31,9,3.17,70525,68.4005240418209,0.3280009785185947
430,Morgan,Miller,Female,she/her,22,2000-10-31,Product,Tech,3,Senior Analyst,"Seattle, WA",,112676,False,0.0,True,0.0379,Part-time,Active,2022-10-31,,White,Widowed,Master,Monthly,False,False,CC1013,1.0,Exempt,False,Not in plan,False,0,,0,,2023-07-31,9,1.2,112676,23.226916751892816,0.7621340025157239
431,Riley,Davis,Female,he/him,30,1992-10-31,Engineering,Tech,2,Director,Remote,,139333,True,0.149,True,0.0327,Full-time,Active,2022-10-31,,White,Married,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,True,In plan,False,4,2023-09-30,0,,2023-07-31,9,2.97,139333,56.87790940054442,0.4073110958947471
432,Riley,Rodriguez,Male,she/her,46,1976-10-31,Operations,Corporate,1,Senior Director,Remote,,76041,False,0.0,True,0.0851,Full-time,Terminated,2022-10-31,2024-06-30,Hispanic,Married,Bachelor,Monthly,False,False,CC1004,1.0,Non-exempt,False,Not in plan,False,1,2023-04-30,0,,2023-07-31,9,3.05,76041,62.22619079075738,0.3881087985813943
433,Jordan,Jones,Female,she/her,26,1996-10-31,Customer Success,Commercial,2,Director,Remote,,67703,False,0.0,True,0.0147,Full-time,Active,2022-10-31,,White,Single,Bachelor,Monthly,False,False,CC1007,1.0,Exempt,False,Not in plan,False,0,,0,,2023-07-31,9,3.45,67703,67.46513487958777,0.36737554115500437
434,Jamie,Wilson,Male,she/her,35,1987-10-31,Engineering,Tech,2,Manager,"Austin, TX",,134698,False,0.0,True,0.0552,Full-time,Terminated,2022-10-31,2024-07-31,Asian,Married,Bachelor,Monthly,False,False,CC1013,0.8,Exempt,False,Not in plan,False,2,2023-03-31,0,,2023-07-31,9,3.96,134698,85.98053200121186,0.05334316366339924
435,Alex,Rodriguez,Male,she/her,27,1995-10-31,Sales,Commercial,2,VP,"New York, NY",,81520,True,0.081,True,0.0673,Part-time,Terminated,2022-10-31,2024-10-31,White,Married,Master,Monthly,False,False,CC1012,1.0,Exempt,True,In plan,False,1,2022-12-31,0,,2023-07-31,9,2.78,81520,49.65808605448872,0.5090706026964872
436,Taylor,Brown,Female,she/her,30,1992-10-31,Finance,Corporate,1,Director,"New York, NY",,86094,False,0.0,True,0.0138,Full-time,Active,2022-10-31,,White,Single,Bachelor,Monthly,False,False,CC1003,1.0,Non-exempt,False,Not in plan,True,0,,0,,2023-07-31,9,3.15,86094,63.82745586153261,0.36835369886973846
438,Cameron,Miller,Female,she/her,26,1996-11-30,Sales,Commercial,3,Director,Remote,,89843,True,0.051,True,0.0638,Full-time,Active,2022-11-30,,Hispanic,Single,Master,Monthly,False,False,CC1009,1.0,Exempt,False,Not in plan,False,0,,0,,2023-07-31,8,2.37,89843,44.5084759602221,0.5360749882763428
439,Riley,Smith,Female,he/him,31,1991-11-30,Finance,Corporate,1,Director,"Austin, TX",,80999,False,0.0,True,0.077,Full-time,Active,2022-11-30,,Black,Single,Bachelor,Monthly,False,False,CC1018,0.8,Non-exempt,False,Not in plan,False,1,2023-01-30,0,,2023-07-31,8,2.85,80999,53.19277818040626,0.4673858050249448
440,Taylor,Jones,Male,she/her,43,1979-11-30,Sales,Commercial,3,Manager,"New York, NY",,94531,True,0.182,False,0.0,Full-time,Active,2022-11-30,,White,Single,Master,Monthly,False,False,CC1008,1.0,Exempt,False,Not in plan,False,1,2023-08-30,0,,2023-07-31,8,2.18,94531,50.06643843779643,0.4507445807298432
441,Alex,Smith,Male,she/her,46,1976-11-30,Sales,Commercial,1,Director,"New York, NY",,103773,False,0.0,True,0.0848,Full-time,Active,2022-11-30,,Hispanic,Married,High School,Monthly,False,False,CC1019,0.8,Non-exempt,False,Not in plan,False,2,2023-03-30,0,,2023-07-31,8,2.98,103773,59.0814428782652,0.41986149246137416
442,Riley,Jones,Male,he/him,39,1983-11-30,Customer Success,Commercial,2,Manager,"New York, NY",,84479,False,0.0,True,0.035,Full-time,Active,2022-11-30,,Asian,Married,Bachelor,Monthly,False,False,CC1012,0.8,Exempt,False,Not in plan,False,1,2023-09-30,0,,2023-07-31,8,2.41,84479,40.7995843505567,0.5991035824388653
443,Alex,Jones,Male,she/her,37,1985-11-30,Engineering,Tech,1,Director,Remote,,115595,False,0.0,True,0.0466,Contractor,Active,2022-11-30,,White,Married,Associate,Monthly,False,False,CC1010,1.0,Non-exempt,False,Not in plan,False,0,,0,,2023-07-31,8,3.21,115595,59.17543397567343,0.3932623857453489
444,Casey,Wilson,Female,he/him,43,1979-11-30,Marketing,Commercial,2,Director,"Austin, TX",,76767,True,0.119,True,0.0998,Full-time,Active,2022-11-30,,White,Married,Bachelor,Monthly,False,False,CC1008,1.0,Exempt,False,Not in plan,True,1,2023-03-30,0,,2023-07-31,8,4.12,76767,88.97885002963264,0.12250386170014826
445,Taylor,Davis,Female,she/her,32,1990-11-30,Customer Success,Commercial,2,VP,"San Francisco, CA",,74601,False,0.0,True,0.02,Full-time,Terminated,2022-11-30,2025-01-30,White,Married,PhD,Monthly,False,False,CC1001,1.0,Exempt,False,Not in plan,False,1,2023-07-30,0,,2023-07-31,8,2.85,74601,60.69235078699714,0.43829775980455843
446,Cameron,Davis,Female,he/him,33,1989-11-30,Marketing,Commercial,2,Director,Remote,,91018,False,0.0,False,0.0,Full-time,Active,2022-11-30,,White,Married,Bachelor,Monthly,False,False,CC1017,1.0,Exempt,False,Not in plan,False,0,,0,,2023-07-31,8,4.09,91018,81.24693084833606,0.17379432991149163
447,Robin,Williams,Male,he/him,41,1981-11-30,Engineering,Tech,3,Senior Director,"New York, NY",,99334,False,0.0,True,0.0358,Full-time,Active,2022-11-30,,Hispanic,Married,Master,Monthly,False,False,CC1006,1.0,Exempt,False,Not in plan,False,0,,0,,2023-07-31,8,3.24,99334,64.67304747224586,0.3441297523037571
448,Morgan,Garcia,Male,he/him,38,1984-12-31,Finance,Corporate,4,VP,"San Francisco, CA",,87779,False,0.0,False,0.0,Full-time,Active,2022-12-31,,Black,Divorced,High School,Monthly,False,False,CC1017,1.0,Exempt,False,Not in plan,False,0,,0,,2023-07-31,7,3.31,87779,66.6254893832753,0.33571978796118424
449,Cameron,Wilson,Male,he/him,33,1989-12-31,Sales,Commercial,2,Senior Analyst,"New York, NY",,104492,True,0.072,True,0.012,Part-time,Terminated,2022-12-31,2024-03-31,White,Married,Master,Monthly,False,False,CC1007,1.0,Exempt,False,Not in plan,False,0,,0,,2023-07-31,7,3.77,104492,72.53434387896118,0.24731329878280553
451,Robin,Smith,Non-binary,he/him,25,1997-12-31,Engineering,Tech,2,Analyst,"San Francisco, CA",,116276,False,0.0,True,0.0774,Full-time,Active,2022-12-31,,White,Single,Master,Monthly,False,False,CC1004,1.0,Exempt,False,Not in plan,False,0,,0,,2023-07-31,7,2.18,116276,44.50469509183713,0.5143978548017475
452,Jamie,Williams,Female,she/her,27,1995-12-31,Sales,Commercial,1,Senior Analyst,"New York, NY",,89899,True,0.06,True,0.0277,Full-time,Active,2022-12-31,,White,Married,Bachelor,Monthly,False,False,CC1001,1.0,Non-exempt,False,Not in plan,False,0,,0,,2023-07-31,7,3.13,89899,70.98783414624266,0.32355181591691634
453,Taylor,Brown,Female,she/her,25,1997-12-31,Customer Success,Commercial,1,Senior Director,"San Francisco, CA",,67388,False,0.0,True,0.0729,Contractor,Active,2022-12-31,,White,Single,Master,Monthly,False,False,CC1018,1.0,Non-exempt,False,Not in plan,False,0,,0,,2023-07-31,7,4.83,67388,100.0,0.0
454,Morgan,Miller,Female,he/him,36,1986-12-31,Engineering,Tech,2,Director,"New York, NY",,127319,False,0.0,True,0.0829,Full-time,Active,2022-12-31,,White,Married,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,3,2023-10-31,0,,2023-07-31,7,2.65,127319,52.7905501372132,0.5003880036485188
